Date,Date/Time,Ride,Zone,Wait Time,Visitor Count
2024-06-07,14,Battlestar Galactica: CYLON,Sci-Fi City,50.90909090909091,1404
2024-06-07,14,Battlestar Galactica: HUMAN,Sci-Fi City,76.81818181818181,3529
2024-06-07,14,Canopy Flyer,The Lost World,41.81818181818182,709
2024-06-07,14,Dino-Soarin,The Lost World,17.727272727272727,351
2024-06-07,14,Enchanted Airways,Far Far Away,20.0,451
2024-06-07,14,Jurassic Park Rapids Adventure,The Lost World,29.09090909090909,119
2024-06-07,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,427
2024-06-07,14,Magic Potion Spin,Far Far Away,11.363636363636363,331
2024-06-07,14,Puss In Boots’ Giant Journey,Far Far Away,55.45454545454545,523
2024-06-07,14,Revenge of the Mummy,Ancient Egypt,25.454545454545453,448
2024-06-07,14,Sesame Street Spaghetti Space Chase,New York,14.545454545454545,264
2024-06-07,14,Shrek 4-D Adventure,Far Far Away,34.54545454545455,1468
2024-06-07,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,54.54545454545455,1686
2024-06-07,14,Treasure Hunters,Ancient Egypt,30.0,104
2024-06-07,15,Accelerator,Sci-Fi City,0.0,14
2024-06-07,15,Battlestar Galactica: CYLON,Sci-Fi City,45.833333333333336,2211
2024-06-07,15,Battlestar Galactica: HUMAN,Sci-Fi City,88.33333333333333,2668
2024-06-07,15,Canopy Flyer,The Lost World,66.66666666666667,1279
2024-06-07,15,Dino-Soarin,The Lost World,56.666666666666664,1444
2024-06-07,15,Enchanted Airways,Far Far Away,20.833333333333332,319
2024-06-07,15,Jurassic Park Rapids Adventure,The Lost World,90.0,2935
2024-06-07,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,264
2024-06-07,15,Magic Potion Spin,Far Far Away,14.166666666666666,280
2024-06-07,15,Puss In Boots’ Giant Journey,Far Far Away,68.33333333333333,2494
2024-06-07,15,Revenge of the Mummy,Ancient Egypt,40.0,2095
2024-06-07,15,Sesame Street Spaghetti Space Chase,New York,14.166666666666666,324
2024-06-07,15,Shrek 4-D Adventure,Far Far Away,20.0,432
2024-06-07,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,40.0,868
2024-06-07,15,Treasure Hunters,Ancient Egypt,55.0,424
2024-06-07,16,Accelerator,Sci-Fi City,5.833333333333333,36
2024-06-07,16,Battlestar Galactica: CYLON,Sci-Fi City,29.583333333333332,232
2024-06-07,16,Battlestar Galactica: HUMAN,Sci-Fi City,72.5,2842
2024-06-07,16,Canopy Flyer,The Lost World,51.25,630
2024-06-07,16,Dino-Soarin,The Lost World,47.5,711
2024-06-07,16,Enchanted Airways,Far Far Away,28.333333333333332,607
2024-06-07,16,Jurassic Park Rapids Adventure,The Lost World,65.0,2573
2024-06-07,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,141
2024-06-07,16,Magic Potion Spin,Far Far Away,12.5,167
2024-06-07,16,Puss In Boots’ Giant Journey,Far Far Away,50.0,646
2024-06-07,16,Revenge of the Mummy,Ancient Egypt,11.818181818181818,295
2024-06-07,16,Sesame Street Spaghetti Space Chase,New York,5.0,56
2024-06-07,16,Shrek 4-D Adventure,Far Far Away,20.0,693
2024-06-07,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10.833333333333334,150
2024-06-07,16,Treasure Hunters,Ancient Egypt,43.333333333333336,372
2024-06-07,17,Accelerator,Sci-Fi City,1.25,56
2024-06-07,17,Battlestar Galactica: CYLON,Sci-Fi City,16.666666666666668,412
2024-06-07,17,Battlestar Galactica: HUMAN,Sci-Fi City,76.66666666666667,2296
2024-06-07,17,Canopy Flyer,The Lost World,45.0,1047
2024-06-07,17,Dino-Soarin,The Lost World,33.333333333333336,789
2024-06-07,17,Enchanted Airways,Far Far Away,20.0,295
2024-06-07,17,Jurassic Park Rapids Adventure,The Lost World,41.25,1221
2024-06-07,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,270
2024-06-07,17,Magic Potion Spin,Far Far Away,9.166666666666666,37
2024-06-07,17,Puss In Boots’ Giant Journey,Far Far Away,46.666666666666664,1487
2024-06-07,17,Revenge of the Mummy,Ancient Egypt,5.0,111
2024-06-07,17,Sesame Street Spaghetti Space Chase,New York,5.0,28
2024-06-07,17,Shrek 4-D Adventure,Far Far Away,20.0,450
2024-06-07,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,17.083333333333332,345
2024-06-07,17,Treasure Hunters,Ancient Egypt,35.0,1017
2024-06-07,18,Accelerator,Sci-Fi City,0.0,16
2024-06-07,18,Battlestar Galactica: CYLON,Sci-Fi City,13.125,246
2024-06-07,18,Battlestar Galactica: HUMAN,Sci-Fi City,45.0,2184
2024-06-07,18,Canopy Flyer,The Lost World,25.833333333333332,186
2024-06-07,18,Dino-Soarin,The Lost World,18.333333333333332,306
2024-06-07,18,Enchanted Airways,Far Far Away,12.5,364
2024-06-07,18,Jurassic Park Rapids Adventure,The Lost World,10.833333333333334,485
2024-06-07,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,345
2024-06-07,18,Magic Potion Spin,Far Far Away,5.0,18
2024-06-07,18,Puss In Boots’ Giant Journey,Far Far Away,23.333333333333332,341
2024-06-07,18,Revenge of the Mummy,Ancient Egypt,5.0,24
2024-06-07,18,Sesame Street Spaghetti Space Chase,New York,5.0,21
2024-06-07,18,Shrek 4-D Adventure,Far Far Away,20.0,613
2024-06-07,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,25.0,748
2024-06-07,18,Treasure Hunters,Ancient Egypt,28.333333333333332,232
2024-06-07,19,Accelerator,Sci-Fi City,0.0,41
2024-06-07,19,Battlestar Galactica: CYLON,Sci-Fi City,0.0,21
2024-06-07,19,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,100
2024-06-07,19,Canopy Flyer,The Lost World,0.0,40
2024-06-07,19,Dino-Soarin,The Lost World,0.0,58
2024-06-07,19,Enchanted Airways,Far Far Away,0.0,90
2024-06-07,19,Jurassic Park Rapids Adventure,The Lost World,0.0,75
2024-06-07,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,80
2024-06-07,19,Magic Potion Spin,Far Far Away,0.0,28
2024-06-07,19,Puss In Boots’ Giant Journey,Far Far Away,0.0,41
2024-06-07,19,Revenge of the Mummy,Ancient Egypt,0.0,117
2024-06-07,19,Sesame Street Spaghetti Space Chase,New York,0.0,31
2024-06-07,19,Shrek 4-D Adventure,Far Far Away,0.0,112
2024-06-07,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,150
2024-06-07,19,Treasure Hunters,Ancient Egypt,0.0,43
2024-06-08,10,Accelerator,Sci-Fi City,2.5,51
2024-06-08,10,Battlestar Galactica: CYLON,Sci-Fi City,6.666666666666667,148
2024-06-08,10,Battlestar Galactica: HUMAN,Sci-Fi City,13.75,454
2024-06-08,10,Canopy Flyer,The Lost World,5.0,63
2024-06-08,10,Dino-Soarin,The Lost World,5.0,67
2024-06-08,10,Enchanted Airways,Far Far Away,5.0,40
2024-06-08,10,Jurassic Park Rapids Adventure,The Lost World,5.0,97
2024-06-08,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,352
2024-06-08,10,Puss In Boots’ Giant Journey,Far Far Away,0.0,90
2024-06-08,10,Revenge of the Mummy,Ancient Egypt,5.0,30
2024-06-08,10,Sesame Street Spaghetti Space Chase,New York,30.416666666666668,932
2024-06-08,10,Shrek 4-D Adventure,Far Far Away,20.0,255
2024-06-08,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,22.5,492
2024-06-08,10,Treasure Hunters,Ancient Egypt,4.583333333333333,67
2024-06-08,11,Accelerator,Sci-Fi City,17.916666666666668,210
2024-06-08,11,Battlestar Galactica: CYLON,Sci-Fi City,10.0,138
2024-06-08,11,Battlestar Galactica: HUMAN,Sci-Fi City,26.666666666666668,298
2024-06-08,11,Canopy Flyer,The Lost World,16.666666666666668,128
2024-06-08,11,Dino-Soarin,The Lost World,6.666666666666667,48
2024-06-08,11,Enchanted Airways,Far Far Away,5.0,97
2024-06-08,11,Jurassic Park Rapids Adventure,The Lost World,12.5,134
2024-06-08,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,26.666666666666668,349
2024-06-08,11,Magic Potion Spin,Far Far Away,5.0,42
2024-06-08,11,Revenge of the Mummy,Ancient Egypt,12.5,403
2024-06-08,11,Sesame Street Spaghetti Space Chase,New York,59.166666666666664,582
2024-06-08,11,Shrek 4-D Adventure,Far Far Away,20.0,609
2024-06-08,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,56.666666666666664,1714
2024-06-08,11,Treasure Hunters,Ancient Egypt,10.0,23
2024-06-08,12,Accelerator,Sci-Fi City,29.166666666666668,253
2024-06-08,12,Battlestar Galactica: CYLON,Sci-Fi City,10.833333333333334,705
2024-06-08,12,Battlestar Galactica: HUMAN,Sci-Fi City,38.333333333333336,1137
2024-06-08,12,Canopy Flyer,The Lost World,38.333333333333336,673
2024-06-08,12,Dino-Soarin,The Lost World,15.0,151
2024-06-08,12,Enchanted Airways,Far Far Away,5.0,120
2024-06-08,12,Jurassic Park Rapids Adventure,The Lost World,28.333333333333332,201
2024-06-08,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,22.5,199
2024-06-08,12,Magic Potion Spin,Far Far Away,5.0,49
2024-06-08,12,Puss In Boots’ Giant Journey,Far Far Away,21.666666666666668,256
2024-06-08,12,Revenge of the Mummy,Ancient Egypt,15.0,303
2024-06-08,12,Sesame Street Spaghetti Space Chase,New York,33.333333333333336,671
2024-06-08,12,Shrek 4-D Adventure,Far Far Away,20.0,351
2024-06-08,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,78.33333333333333,3592
2024-06-08,12,Treasure Hunters,Ancient Egypt,31.818181818181817,492
2024-06-08,13,Accelerator,Sci-Fi City,9.583333333333334,37
2024-06-08,13,Battlestar Galactica: CYLON,Sci-Fi City,23.333333333333332,480
2024-06-08,13,Battlestar Galactica: HUMAN,Sci-Fi City,80.0,3069
2024-06-08,13,Canopy Flyer,The Lost World,41.666666666666664,579
2024-06-08,13,Dino-Soarin,The Lost World,15.0,124
2024-06-08,13,Enchanted Airways,Far Far Away,5.0,54
2024-06-08,13,Jurassic Park Rapids Adventure,The Lost World,30.833333333333332,871
2024-06-08,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,273
2024-06-08,13,Magic Potion Spin,Far Far Away,10.0,14
2024-06-08,13,Puss In Boots’ Giant Journey,Far Far Away,30.0,219
2024-06-08,13,Revenge of the Mummy,Ancient Egypt,15.0,693
2024-06-08,13,Sesame Street Spaghetti Space Chase,New York,10.0,70
2024-06-08,13,Shrek 4-D Adventure,Far Far Away,20.0,159
2024-06-08,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,42.5,831
2024-06-08,13,Treasure Hunters,Ancient Egypt,30.0,170
2024-06-08,14,Accelerator,Sci-Fi City,5.416666666666667,62
2024-06-08,14,Battlestar Galactica: CYLON,Sci-Fi City,33.333333333333336,1572
2024-06-08,14,Battlestar Galactica: HUMAN,Sci-Fi City,80.0,2788
2024-06-08,14,Canopy Flyer,The Lost World,40.0,972
2024-06-08,14,Dino-Soarin,The Lost World,28.75,333
2024-06-08,14,Enchanted Airways,Far Far Away,12.5,198
2024-06-08,14,Jurassic Park Rapids Adventure,The Lost World,46.666666666666664,947
2024-06-08,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,464
2024-06-08,14,Magic Potion Spin,Far Far Away,15.0,151
2024-06-08,14,Puss In Boots’ Giant Journey,Far Far Away,50.833333333333336,650
2024-06-08,14,Revenge of the Mummy,Ancient Egypt,23.75,373
2024-06-08,14,Sesame Street Spaghetti Space Chase,New York,6.666666666666667,19
2024-06-08,14,Shrek 4-D Adventure,Far Far Away,20.0,375
2024-06-08,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,11.666666666666666,462
2024-06-08,14,Treasure Hunters,Ancient Egypt,36.666666666666664,622
2024-06-08,15,Accelerator,Sci-Fi City,10.416666666666666,120
2024-06-08,15,Battlestar Galactica: CYLON,Sci-Fi City,43.333333333333336,1810
2024-06-08,15,Battlestar Galactica: HUMAN,Sci-Fi City,60.0,2223
2024-06-08,15,Canopy Flyer,The Lost World,40.833333333333336,743
2024-06-08,15,Dino-Soarin,The Lost World,43.75,507
2024-06-08,15,Enchanted Airways,Far Far Away,19.166666666666668,178
2024-06-08,15,Jurassic Park Rapids Adventure,The Lost World,55.0,1416
2024-06-08,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,356
2024-06-08,15,Magic Potion Spin,Far Far Away,15.0,245
2024-06-08,15,Puss In Boots’ Giant Journey,Far Far Away,56.666666666666664,832
2024-06-08,15,Revenge of the Mummy,Ancient Egypt,20.0,156
2024-06-08,15,Sesame Street Spaghetti Space Chase,New York,5.0,39
2024-06-08,15,Shrek 4-D Adventure,Far Far Away,20.0,255
2024-06-08,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,115
2024-06-08,15,Treasure Hunters,Ancient Egypt,40.0,537
2024-06-08,16,Accelerator,Sci-Fi City,8.75,48
2024-06-08,16,Battlestar Galactica: CYLON,Sci-Fi City,10.0,57
2024-06-08,16,Battlestar Galactica: HUMAN,Sci-Fi City,36.666666666666664,1540
2024-06-08,16,Canopy Flyer,The Lost World,40.0,644
2024-06-08,16,Dino-Soarin,The Lost World,45.0,1225
2024-06-08,16,Enchanted Airways,Far Far Away,10.416666666666666,684
2024-06-08,16,Jurassic Park Rapids Adventure,The Lost World,17.083333333333332,126
2024-06-08,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,417
2024-06-08,16,Magic Potion Spin,Far Far Away,15.0,279
2024-06-08,16,Puss In Boots’ Giant Journey,Far Far Away,40.0,1438
2024-06-08,16,Revenge of the Mummy,Ancient Egypt,8.333333333333334,150
2024-06-08,16,Sesame Street Spaghetti Space Chase,New York,5.0,27
2024-06-08,16,Shrek 4-D Adventure,Far Far Away,20.0,549
2024-06-08,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,19
2024-06-08,16,Treasure Hunters,Ancient Egypt,40.0,886
2024-06-08,17,Accelerator,Sci-Fi City,5.0,60
2024-06-08,17,Battlestar Galactica: CYLON,Sci-Fi City,6.0,55
2024-06-08,17,Battlestar Galactica: HUMAN,Sci-Fi City,30.0,579
2024-06-08,17,Canopy Flyer,The Lost World,39.54545454545455,757
2024-06-08,17,Dino-Soarin,The Lost World,30.90909090909091,559
2024-06-08,17,Enchanted Airways,Far Far Away,15.454545454545455,255
2024-06-08,17,Jurassic Park Rapids Adventure,The Lost World,8.636363636363637,68
2024-06-08,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,425
2024-06-08,17,Magic Potion Spin,Far Far Away,15.0,112
2024-06-08,17,Puss In Boots’ Giant Journey,Far Far Away,40.0,915
2024-06-08,17,Revenge of the Mummy,Ancient Egypt,5.0,148
2024-06-08,17,Sesame Street Spaghetti Space Chase,New York,4.285714285714286,7
2024-06-08,17,Shrek 4-D Adventure,Far Far Away,20.0,712
2024-06-08,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,127
2024-06-08,17,Treasure Hunters,Ancient Egypt,36.0,619
2024-06-08,18,Accelerator,Sci-Fi City,5.0,57
2024-06-08,18,Battlestar Galactica: CYLON,Sci-Fi City,7.5,102
2024-06-08,18,Battlestar Galactica: HUMAN,Sci-Fi City,21.25,610
2024-06-08,18,Canopy Flyer,The Lost World,14.583333333333334,77
2024-06-08,18,Dino-Soarin,The Lost World,8.333333333333334,63
2024-06-08,18,Enchanted Airways,Far Far Away,7.777777777777778,73
2024-06-08,18,Jurassic Park Rapids Adventure,The Lost World,5.0,85
2024-06-08,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,268
2024-06-08,18,Magic Potion Spin,Far Far Away,15.0,157
2024-06-08,18,Puss In Boots’ Giant Journey,Far Far Away,20.0,213
2024-06-08,18,Revenge of the Mummy,Ancient Egypt,5.0,133
2024-06-08,18,Sesame Street Spaghetti Space Chase,New York,6.875,36
2024-06-08,18,Shrek 4-D Adventure,Far Far Away,20.0,432
2024-06-08,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.0,28
2024-06-08,18,Treasure Hunters,Ancient Egypt,29.583333333333332,291
2024-06-08,19,Accelerator,Sci-Fi City,0.0,15
2024-06-08,19,Battlestar Galactica: CYLON,Sci-Fi City,0.0,141
2024-06-08,19,Battlestar Galactica: HUMAN,Sci-Fi City,0.0,147
2024-06-08,19,Canopy Flyer,The Lost World,0.0,44
2024-06-08,19,Dino-Soarin,The Lost World,0.0,97
2024-06-08,19,Enchanted Airways,Far Far Away,0.0,133
2024-06-08,19,Jurassic Park Rapids Adventure,The Lost World,0.0,85
2024-06-08,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0.0,27
2024-06-08,19,Magic Potion Spin,Far Far Away,0.0,14
2024-06-08,19,Puss In Boots’ Giant Journey,Far Far Away,0.0,30
2024-06-08,19,Revenge of the Mummy,Ancient Egypt,0.0,36
2024-06-08,19,Sesame Street Spaghetti Space Chase,New York,0.0,20
2024-06-08,19,Shrek 4-D Adventure,Far Far Away,0.0,132
2024-06-08,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.0,87
2024-06-08,19,Treasure Hunters,Ancient Egypt,0.0,8
2024-06-09,10,Accelerator,Sci-Fi City,5.0,46
2024-06-09,10,Battlestar Galactica: CYLON,Sci-Fi City,12.5,474
2024-06-09,10,Battlestar Galactica: HUMAN,Sci-Fi City,27.5,720
2024-06-09,10,Canopy Flyer,The Lost World,5.0,18
2024-06-09,10,Dino-Soarin,The Lost World,5.0,57
2024-06-09,10,Enchanted Airways,Far Far Away,5.0,78
2024-06-09,10,Jurassic Park Rapids Adventure,The Lost World,5.0,67
2024-06-09,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,103
2024-06-09,10,Magic Potion Spin,Far Far Away,5.0,25
2024-06-09,10,Puss In Boots’ Giant Journey,Far Far Away,5.0,58
2024-06-09,10,Revenge of the Mummy,Ancient Egypt,5.416666666666667,127
2024-06-09,10,Sesame Street Spaghetti Space Chase,New York,21.666666666666668,326
2024-06-09,10,Shrek 4-D Adventure,Far Far Away,20.0,241
2024-06-09,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,13.75,357
2024-06-09,10,Treasure Hunters,Ancient Egypt,9.166666666666666,28
2024-06-09,11,Accelerator,Sci-Fi City,16.666666666666668,295
2024-06-09,11,Battlestar Galactica: CYLON,Sci-Fi City,15.0,648
2024-06-09,11,Battlestar Galactica: HUMAN,Sci-Fi City,55.0,1213
2024-06-09,11,Canopy Flyer,The Lost World,13.333333333333334,326
2024-06-09,11,Dino-Soarin,The Lost World,5.0,15
2024-06-09,11,Enchanted Airways,Far Far Away,5.0,55
2024-06-09,11,Jurassic Park Rapids Adventure,The Lost World,12.5,376
2024-06-09,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,312
2024-06-09,11,Magic Potion Spin,Far Far Away,5.0,68
2024-06-09,11,Puss In Boots’ Giant Journey,Far Far Away,5.833333333333333,11
2024-06-09,11,Revenge of the Mummy,Ancient Egypt,8.75,25
2024-06-09,11,Sesame Street Spaghetti Space Chase,New York,31.666666666666668,692
2024-06-09,11,Shrek 4-D Adventure,Far Far Away,20.0,652
2024-06-09,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,39.166666666666664,1743
2024-06-09,11,Treasure Hunters,Ancient Egypt,34.583333333333336,581
2024-06-09,12,Accelerator,Sci-Fi City,10.0,66
2024-06-09,12,Battlestar Galactica: CYLON,Sci-Fi City,15.0,687
2024-06-09,12,Battlestar Galactica: HUMAN,Sci-Fi City,50.0,2145
2024-06-09,12,Canopy Flyer,The Lost World,27.5,340
2024-06-09,12,Dino-Soarin,The Lost World,11.666666666666666,193
2024-06-09,12,Enchanted Airways,Far Far Away,5.0,49
2024-06-09,12,Jurassic Park Rapids Adventure,The Lost World,32.5,1242
2024-06-09,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,280
2024-06-09,12,Magic Potion Spin,Far Far Away,5.0,31
2024-06-09,12,Puss In Boots’ Giant Journey,Far Far Away,20.416666666666668,426
2024-06-09,12,Revenge of the Mummy,Ancient Egypt,9.583333333333334,130
2024-06-09,12,Sesame Street Spaghetti Space Chase,New York,30.0,298
2024-06-09,12,Shrek 4-D Adventure,Far Far Away,20.0,661
2024-06-09,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,50.0,1038
2024-06-09,12,Treasure Hunters,Ancient Egypt,39.166666666666664,545
2024-06-09,13,Accelerator,Sci-Fi City,10.0,11
2024-06-09,13,Battlestar Galactica: CYLON,Sci-Fi City,15.0,735
2024-06-09,13,Battlestar Galactica: HUMAN,Sci-Fi City,40.0,1483
2024-06-09,13,Canopy Flyer,The Lost World,40.416666666666664,945
2024-06-09,13,Dino-Soarin,The Lost World,25.0,463
2024-06-09,13,Enchanted Airways,Far Far Away,5.0,15
2024-06-09,13,Jurassic Park Rapids Adventure,The Lost World,40.0,815
2024-06-09,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,269
2024-06-09,13,Magic Potion Spin,Far Far Away,5.0,48
2024-06-09,13,Puss In Boots’ Giant Journey,Far Far Away,17.5,321
2024-06-09,13,Revenge of the Mummy,Ancient Egypt,10.0,150
2024-06-09,13,Sesame Street Spaghetti Space Chase,New York,9.166666666666666,11
2024-06-09,13,Shrek 4-D Adventure,Far Far Away,20.0,192
2024-06-09,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,50.0,2194
2024-06-09,13,Treasure Hunters,Ancient Egypt,35.416666666666664,637
2024-06-09,14,Accelerator,Sci-Fi City,14.583333333333334,144
2024-06-09,14,Battlestar Galactica: CYLON,Sci-Fi City,15.0,447
2024-06-09,14,Battlestar Galactica: HUMAN,Sci-Fi City,40.0,2130
2024-06-09,14,Canopy Flyer,The Lost World,40.833333333333336,637
2024-06-09,14,Dino-Soarin,The Lost World,25.0,311
2024-06-09,14,Enchanted Airways,Far Far Away,11.25,577
2024-06-09,14,Jurassic Park Rapids Adventure,The Lost World,32.5,1288
2024-06-09,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20.0,144
2024-06-09,14,Magic Potion Spin,Far Far Away,5.0,33
2024-06-09,14,Puss In Boots’ Giant Journey,Far Far Away,41.666666666666664,1007
2024-06-09,14,Revenge of the Mummy,Ancient Egypt,15.0,171
2024-06-09,14,Sesame Street Spaghetti Space Chase,New York,5.0,67
2024-06-09,14,Shrek 4-D Adventure,Far Far Away,20.0,300
2024-06-09,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,36.36363636363637,2247
2024-06-09,14,Treasure Hunters,Ancient Egypt,40.0,675
2024-06-09,15,Accelerator,Sci-Fi City,11.25,125
2024-06-09,15,Battlestar Galactica: CYLON,Sci-Fi City,14.166666666666666,748
