Date,24h_time,Ride_name,Zone_name,Wait_time,Visitor_count
3/1/24,16,Revenge of the Mummy,Ancient Egypt,5,79
3/1/24,16,Sesame Street Spaghetti Space Chase,New York,5,35
3/1/24,16,Shrek 4-D Adventure,Far Far Away,20,555
3/1/24,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5.833333333333333,24
3/1/24,16,Treasure Hunters,Ancient Egypt,23.333333333333332,344
3/1/24,17,Accelerator,Sci-Fi City,5,30
3/1/24,17,Battlestar Galactica: CYLON,Sci-Fi City,29.166666666666668,442
3/1/24,17,Battlestar Galactica: HUMAN,Sci-Fi City,15.833333333333334,576
3/1/24,17,Canopy Flyer,The Lost World,30,133
3/1/24,17,Dino-Soarin,The Lost World,12.916666666666666,314
3/1/24,17,Enchanted Airways,Far Far Away,11.25,315
3/1/24,17,Jurassic Park Rapids Adventure,The Lost World,10,61
3/1/24,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,430
3/1/24,17,Magic Potion Spin,Far Far Away,5,54
3/1/24,17,Puss In Boots’ Giant Journey,Far Far Away,39.166666666666664,1386
3/1/24,17,Revenge of the Mummy,Ancient Egypt,5,97
3/1/24,17,Sesame Street Spaghetti Space Chase,New York,5,64
3/1/24,17,Shrek 4-D Adventure,Far Far Away,20,459
3/1/24,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,141
3/1/24,17,Treasure Hunters,Ancient Egypt,20,163
3/1/24,18,Accelerator,Sci-Fi City,5,46
3/1/24,18,Battlestar Galactica: CYLON,Sci-Fi City,18.333333333333332,376
3/1/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,18.333333333333332,625
3/1/24,18,Canopy Flyer,The Lost World,9.583333333333334,55
3/1/24,18,Dino-Soarin,The Lost World,5,36
3/1/24,18,Enchanted Airways,Far Far Away,5.833333333333333,138
3/1/24,18,Jurassic Park Rapids Adventure,The Lost World,5.833333333333333,97
3/1/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,164
3/1/24,18,Magic Potion Spin,Far Far Away,5,38
3/1/24,18,Puss In Boots’ Giant Journey,Far Far Away,13.333333333333334,381
3/1/24,18,Revenge of the Mummy,Ancient Egypt,5,102
3/1/24,18,Sesame Street Spaghetti Space Chase,New York,5,67
3/1/24,18,Shrek 4-D Adventure,Far Far Away,20,603
3/1/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,45
3/1/24,18,Treasure Hunters,Ancient Egypt,10,10
3/1/24,19,Accelerator,Sci-Fi City,0,46
3/1/24,19,Battlestar Galactica: CYLON,Sci-Fi City,0,58
3/1/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,0,51
3/1/24,19,Canopy Flyer,The Lost World,0,52
3/1/24,19,Dino-Soarin,The Lost World,0,68
3/1/24,19,Enchanted Airways,Far Far Away,0,139
3/1/24,19,Jurassic Park Rapids Adventure,The Lost World,0,10
3/1/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0,38
3/1/24,19,Magic Potion Spin,Far Far Away,0,65
3/1/24,19,Puss In Boots’ Giant Journey,Far Far Away,0,32
3/1/24,19,Revenge of the Mummy,Ancient Egypt,0,100
3/1/24,19,Sesame Street Spaghetti Space Chase,New York,0,42
3/1/24,19,Shrek 4-D Adventure,Far Far Away,0,96
3/1/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0,48
3/1/24,19,Treasure Hunters,Ancient Egypt,0,66
4/1/24,10,Accelerator,Sci-Fi City,5,12
4/1/24,10,Battlestar Galactica: CYLON,Sci-Fi City,5,105
4/1/24,10,Battlestar Galactica: HUMAN,Sci-Fi City,5,130
4/1/24,10,Canopy Flyer,The Lost World,5,60
4/1/24,10,Dino-Soarin,The Lost World,5,16
4/1/24,10,Enchanted Airways,Far Far Away,5,117
4/1/24,10,Jurassic Park Rapids Adventure,The Lost World,5,86
4/1/24,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,414
4/1/24,10,Magic Potion Spin,Far Far Away,5,19
4/1/24,10,Puss In Boots’ Giant Journey,Far Far Away,5,36
4/1/24,10,Revenge of the Mummy,Ancient Egypt,5,30
4/1/24,10,Sesame Street Spaghetti Space Chase,New York,10,49
4/1/24,10,Shrek 4-D Adventure,Far Far Away,20,198
4/1/24,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,8.333333333333334,109
4/1/24,10,Treasure Hunters,Ancient Egypt,5,11
4/1/24,11,Accelerator,Sci-Fi City,5,56
4/1/24,11,Battlestar Galactica: CYLON,Sci-Fi City,5,40
4/1/24,11,Battlestar Galactica: HUMAN,Sci-Fi City,5,31
4/1/24,11,Canopy Flyer,The Lost World,11,206
4/1/24,11,Dino-Soarin,The Lost World,5,72
4/1/24,11,Enchanted Airways,Far Far Away,5,138
4/1/24,11,Jurassic Park Rapids Adventure,The Lost World,5.416666666666667,85
4/1/24,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,345
4/1/24,11,Magic Potion Spin,Far Far Away,5,49
4/1/24,11,Puss In Boots’ Giant Journey,Far Far Away,5,26
4/1/24,11,Revenge of the Mummy,Ancient Egypt,5,144
4/1/24,11,Sesame Street Spaghetti Space Chase,New York,28.75,218
4/1/24,11,Shrek 4-D Adventure,Far Far Away,20,375
4/1/24,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,20,357
4/1/24,11,Treasure Hunters,Ancient Egypt,5,11
4/1/24,12,Accelerator,Sci-Fi City,5,17
4/1/24,12,Battlestar Galactica: CYLON,Sci-Fi City,11.25,183
4/1/24,12,Battlestar Galactica: HUMAN,Sci-Fi City,11.25,250
4/1/24,12,Canopy Flyer,The Lost World,25.833333333333332,137
4/1/24,12,Dino-Soarin,The Lost World,5,59
4/1/24,12,Enchanted Airways,Far Far Away,5,22
4/1/24,12,Jurassic Park Rapids Adventure,The Lost World,7.083333333333333,46
4/1/24,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,112
4/1/24,12,Magic Potion Spin,Far Far Away,5,53
4/1/24,12,Puss In Boots’ Giant Journey,Far Far Away,16.25,438
4/1/24,12,Revenge of the Mummy,Ancient Egypt,5,69
4/1/24,12,Sesame Street Spaghetti Space Chase,New York,20.416666666666668,287
4/1/24,12,Shrek 4-D Adventure,Far Far Away,20,151
4/1/24,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,28.333333333333332,567
4/1/24,12,Treasure Hunters,Ancient Egypt,5,14
4/1/24,13,Accelerator,Sci-Fi City,5,37
4/1/24,13,Battlestar Galactica: CYLON,Sci-Fi City,20,558
4/1/24,13,Battlestar Galactica: HUMAN,Sci-Fi City,20,469
4/1/24,13,Canopy Flyer,The Lost World,30,80
4/1/24,13,Dino-Soarin,The Lost World,13.75,309
4/1/24,13,Enchanted Airways,Far Far Away,5,111
4/1/24,13,Jurassic Park Rapids Adventure,The Lost World,14.583333333333334,457
4/1/24,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,405
4/1/24,13,Magic Potion Spin,Far Far Away,5,33
4/1/24,13,Puss In Boots’ Giant Journey,Far Far Away,18.333333333333332,398
4/1/24,13,Revenge of the Mummy,Ancient Egypt,5,121
4/1/24,13,Sesame Street Spaghetti Space Chase,New York,8.333333333333334,51
4/1/24,13,Shrek 4-D Adventure,Far Far Away,20,229
4/1/24,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,25,708
4/1/24,13,Treasure Hunters,Ancient Egypt,5,59
4/1/24,14,Accelerator,Sci-Fi City,5,9
4/1/24,14,Battlestar Galactica: CYLON,Sci-Fi City,20,331
4/1/24,14,Battlestar Galactica: HUMAN,Sci-Fi City,17.5,544
4/1/24,14,Canopy Flyer,The Lost World,30,210
4/1/24,14,Dino-Soarin,The Lost World,20,217
4/1/24,14,Enchanted Airways,Far Far Away,5,115
4/1/24,14,Jurassic Park Rapids Adventure,The Lost World,19.166666666666668,290
4/1/24,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,104
4/1/24,14,Magic Potion Spin,Far Far Away,5,70
4/1/24,14,Puss In Boots’ Giant Journey,Far Far Away,34.166666666666664,884
4/1/24,14,Revenge of the Mummy,Ancient Egypt,5,142
4/1/24,14,Sesame Street Spaghetti Space Chase,New York,5,18
4/1/24,14,Shrek 4-D Adventure,Far Far Away,20,537
4/1/24,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,13.333333333333334,646
4/1/24,14,Treasure Hunters,Ancient Egypt,5,63
4/1/24,15,Accelerator,Sci-Fi City,5,46
4/1/24,15,Battlestar Galactica: CYLON,Sci-Fi City,5,127
4/1/24,15,Battlestar Galactica: HUMAN,Sci-Fi City,5,129
4/1/24,15,Canopy Flyer,The Lost World,30,165
4/1/24,15,Dino-Soarin,The Lost World,20,369
4/1/24,15,Enchanted Airways,Far Far Away,5,121
4/1/24,15,Jurassic Park Rapids Adventure,The Lost World,20,192
4/1/24,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,327
4/1/24,15,Magic Potion Spin,Far Far Away,5,55
4/1/24,15,Puss In Boots’ Giant Journey,Far Far Away,30.416666666666668,669
4/1/24,15,Revenge of the Mummy,Ancient Egypt,5,123
4/1/24,15,Sesame Street Spaghetti Space Chase,New York,5,28
4/1/24,15,Shrek 4-D Adventure,Far Far Away,20,544
4/1/24,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10,78
4/1/24,15,Treasure Hunters,Ancient Egypt,5,66
4/1/24,16,Accelerator,Sci-Fi City,5,33
4/1/24,16,Battlestar Galactica: CYLON,Sci-Fi City,5,66
4/1/24,16,Battlestar Galactica: HUMAN,Sci-Fi City,5,93
4/1/24,16,Canopy Flyer,The Lost World,41.666666666666664,624
4/1/24,16,Dino-Soarin,The Lost World,20,445
4/1/24,16,Enchanted Airways,Far Far Away,11.666666666666666,315
4/1/24,16,Jurassic Park Rapids Adventure,The Lost World,10,12
4/1/24,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,215
4/1/24,16,Magic Potion Spin,Far Far Away,5,8
4/1/24,16,Puss In Boots’ Giant Journey,Far Far Away,29.583333333333332,319
4/1/24,16,Revenge of the Mummy,Ancient Egypt,5,114
4/1/24,16,Sesame Street Spaghetti Space Chase,New York,5,25
4/1/24,16,Shrek 4-D Adventure,Far Far Away,20,400
4/1/24,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10,64
4/1/24,16,Treasure Hunters,Ancient Egypt,5,42
4/1/24,17,Accelerator,Sci-Fi City,5,16
4/1/24,17,Battlestar Galactica: CYLON,Sci-Fi City,5,91
4/1/24,17,Battlestar Galactica: HUMAN,Sci-Fi City,5,81
4/1/24,17,Canopy Flyer,The Lost World,20,154
4/1/24,17,Dino-Soarin,The Lost World,20,229
4/1/24,17,Enchanted Airways,Far Far Away,15,720
4/1/24,17,Jurassic Park Rapids Adventure,The Lost World,5,53
4/1/24,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,315
4/1/24,17,Magic Potion Spin,Far Far Away,5,11
4/1/24,17,Puss In Boots’ Giant Journey,Far Far Away,28.333333333333332,318
4/1/24,17,Revenge of the Mummy,Ancient Egypt,5,118
4/1/24,17,Sesame Street Spaghetti Space Chase,New York,5.416666666666667,31
4/1/24,17,Shrek 4-D Adventure,Far Far Away,20,435
4/1/24,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,112
4/1/24,17,Treasure Hunters,Ancient Egypt,5,53
4/1/24,18,Accelerator,Sci-Fi City,5,66
4/1/24,18,Battlestar Galactica: CYLON,Sci-Fi City,5,76
4/1/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,5,118
4/1/24,18,Canopy Flyer,The Lost World,5,36
4/1/24,18,Dino-Soarin,The Lost World,5,10
4/1/24,18,Enchanted Airways,Far Far Away,11.666666666666666,433
4/1/24,18,Jurassic Park Rapids Adventure,The Lost World,5,66
4/1/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,342
4/1/24,18,Magic Potion Spin,Far Far Away,5,45
4/1/24,18,Puss In Boots’ Giant Journey,Far Far Away,6.666666666666667,66
4/1/24,18,Revenge of the Mummy,Ancient Egypt,5,132
4/1/24,18,Sesame Street Spaghetti Space Chase,New York,5,49
4/1/24,18,Shrek 4-D Adventure,Far Far Away,20,243
4/1/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,15
4/1/24,18,Treasure Hunters,Ancient Egypt,5,44
4/1/24,19,Accelerator,Sci-Fi City,0,51
4/1/24,19,Battlestar Galactica: CYLON,Sci-Fi City,0,66
4/1/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,0,51
4/1/24,19,Canopy Flyer,The Lost World,0,57
4/1/24,19,Dino-Soarin,The Lost World,0,75
4/1/24,19,Enchanted Airways,Far Far Away,0,135
4/1/24,19,Jurassic Park Rapids Adventure,The Lost World,0,84
4/1/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0,67
4/1/24,19,Magic Potion Spin,Far Far Away,0,38
4/1/24,19,Puss In Boots’ Giant Journey,Far Far Away,0,51
4/1/24,19,Revenge of the Mummy,Ancient Egypt,0,144
4/1/24,19,Sesame Street Spaghetti Space Chase,New York,0,9
4/1/24,19,Shrek 4-D Adventure,Far Far Away,0,129
4/1/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0,130
4/1/24,19,Treasure Hunters,Ancient Egypt,0,25
5/1/24,10,Accelerator,Sci-Fi City,5,22
5/1/24,10,Battlestar Galactica: CYLON,Sci-Fi City,15.416666666666666,628
5/1/24,10,Battlestar Galactica: HUMAN,Sci-Fi City,10,87
5/1/24,10,Canopy Flyer,The Lost World,5,48
5/1/24,10,Dino-Soarin,The Lost World,5,87
5/1/24,10,Enchanted Airways,Far Far Away,5,127
5/1/24,10,Jurassic Park Rapids Adventure,The Lost World,5,43
5/1/24,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,338
5/1/24,10,Magic Potion Spin,Far Far Away,5,67
5/1/24,10,Puss In Boots’ Giant Journey,Far Far Away,5,100
5/1/24,10,Revenge of the Mummy,Ancient Egypt,5,97
5/1/24,10,Sesame Street Spaghetti Space Chase,New York,10.833333333333334,343
5/1/24,10,Shrek 4-D Adventure,Far Far Away,20,612
5/1/24,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,13.333333333333334,157
5/1/24,10,Treasure Hunters,Ancient Egypt,14.166666666666666,249
5/1/24,11,Accelerator,Sci-Fi City,5,66
5/1/24,11,Battlestar Galactica: CYLON,Sci-Fi City,17.083333333333332,574
5/1/24,11,Battlestar Galactica: HUMAN,Sci-Fi City,15,259
5/1/24,11,Canopy Flyer,The Lost World,19.166666666666668,217
5/1/24,11,Dino-Soarin,The Lost World,8.333333333333334,64
5/1/24,11,Enchanted Airways,Far Far Away,6.666666666666667,15
5/1/24,11,Jurassic Park Rapids Adventure,The Lost World,9.583333333333334,89
5/1/24,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,278
5/1/24,11,Magic Potion Spin,Far Far Away,5,27
5/1/24,11,Puss In Boots’ Giant Journey,Far Far Away,5,88
5/1/24,11,Revenge of the Mummy,Ancient Egypt,5,36
5/1/24,11,Sesame Street Spaghetti Space Chase,New York,36.666666666666664,701
5/1/24,11,Shrek 4-D Adventure,Far Far Away,20,361
5/1/24,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,36.666666666666664,867
5/1/24,11,Treasure Hunters,Ancient Egypt,30,179
5/1/24,12,Accelerator,Sci-Fi City,5,7
5/1/24,12,Battlestar Galactica: CYLON,Sci-Fi City,21.666666666666668,523
5/1/24,12,Battlestar Galactica: HUMAN,Sci-Fi City,15,507
5/1/24,12,Canopy Flyer,The Lost World,29.166666666666668,128
5/1/24,12,Dino-Soarin,The Lost World,6.666666666666667,75
5/1/24,12,Enchanted Airways,Far Far Away,10,136
5/1/24,12,Jurassic Park Rapids Adventure,The Lost World,25,278
5/1/24,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,176
5/1/24,12,Magic Potion Spin,Far Far Away,5,17
5/1/24,12,Puss In Boots’ Giant Journey,Far Far Away,30,366
5/1/24,12,Revenge of the Mummy,Ancient Egypt,5,93
5/1/24,12,Sesame Street Spaghetti Space Chase,New York,21.666666666666668,304
5/1/24,12,Shrek 4-D Adventure,Far Far Away,20,438
5/1/24,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,55,936
5/1/24,12,Treasure Hunters,Ancient Egypt,30,258
5/1/24,13,Accelerator,Sci-Fi City,5,26
5/1/24,13,Battlestar Galactica: CYLON,Sci-Fi City,15,156
5/1/24,13,Battlestar Galactica: HUMAN,Sci-Fi City,26.25,703
5/1/24,13,Canopy Flyer,The Lost World,34.583333333333336,386
5/1/24,13,Dino-Soarin,The Lost World,13.333333333333334,500
5/1/24,13,Enchanted Airways,Far Far Away,10,93
5/1/24,13,Jurassic Park Rapids Adventure,The Lost World,34.583333333333336,573
5/1/24,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,351
5/1/24,13,Magic Potion Spin,Far Far Away,5,67
5/1/24,13,Puss In Boots’ Giant Journey,Far Far Away,30,306
5/1/24,13,Revenge of the Mummy,Ancient Egypt,5,37
5/1/24,13,Sesame Street Spaghetti Space Chase,New York,12.916666666666666,162
5/1/24,13,Shrek 4-D Adventure,Far Far Away,20,387
5/1/24,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,42.5,1908
5/1/24,13,Treasure Hunters,Ancient Egypt,30.833333333333332,1025
5/1/24,14,Accelerator,Sci-Fi City,11.25,291
5/1/24,14,Battlestar Galactica: CYLON,Sci-Fi City,16.666666666666668,655
5/1/24,14,Battlestar Galactica: HUMAN,Sci-Fi City,20,354
5/1/24,14,Canopy Flyer,The Lost World,25,174
5/1/24,14,Dino-Soarin,The Lost World,15,315
5/1/24,14,Enchanted Airways,Far Far Away,15,262
5/1/24,14,Jurassic Park Rapids Adventure,The Lost World,40,994
5/1/24,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,163
5/1/24,14,Magic Potion Spin,Far Far Away,5,49
5/1/24,14,Puss In Boots’ Giant Journey,Far Far Away,53.333333333333336,1075
5/1/24,14,Revenge of the Mummy,Ancient Egypt,21.666666666666668,307
5/1/24,14,Sesame Street Spaghetti Space Chase,New York,15,189
5/1/24,14,Shrek 4-D Adventure,Far Far Away,20,646
5/1/24,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,20,210
5/1/24,14,Treasure Hunters,Ancient Egypt,37.083333333333336,901
5/1/24,15,Accelerator,Sci-Fi City,10,39
5/1/24,15,Battlestar Galactica: CYLON,Sci-Fi City,6.666666666666667,96
5/1/24,15,Battlestar Galactica: HUMAN,Sci-Fi City,6.111111111111111,115
5/1/24,15,Canopy Flyer,The Lost World,31.666666666666668,550
5/1/24,15,Dino-Soarin,The Lost World,15,438
5/1/24,15,Enchanted Airways,Far Far Away,20,708
5/1/24,15,Jurassic Park Rapids Adventure,The Lost World,37.5,825
5/1/24,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,259
5/1/24,15,Magic Potion Spin,Far Far Away,5,19
5/1/24,15,Puss In Boots’ Giant Journey,Far Far Away,48.333333333333336,1325
5/1/24,15,Revenge of the Mummy,Ancient Egypt,17.5,561
5/1/24,15,Sesame Street Spaghetti Space Chase,New York,15,346
5/1/24,15,Shrek 4-D Adventure,Far Far Away,20,307
5/1/24,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,20,181
5/1/24,15,Treasure Hunters,Ancient Egypt,44,578
5/1/24,16,Accelerator,Sci-Fi City,6.25,32
5/1/24,16,Battlestar Galactica: CYLON,Sci-Fi City,5,27
5/1/24,16,Battlestar Galactica: HUMAN,Sci-Fi City,12.5,643
5/1/24,16,Canopy Flyer,The Lost World,46.25,828
5/1/24,16,Dino-Soarin,The Lost World,15.833333333333334,416
5/1/24,16,Enchanted Airways,Far Far Away,12.5,285
5/1/24,16,Jurassic Park Rapids Adventure,The Lost World,32.083333333333336,1321
5/1/24,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,474
5/1/24,16,Magic Potion Spin,Far Far Away,5,67
5/1/24,16,Puss In Boots’ Giant Journey,Far Far Away,49.166666666666664,754
5/1/24,16,Revenge of the Mummy,Ancient Egypt,5,94
5/1/24,16,Sesame Street Spaghetti Space Chase,New York,15,350
5/1/24,16,Shrek 4-D Adventure,Far Far Away,20,676
5/1/24,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,6.25,31
5/1/24,16,Treasure Hunters,Ancient Egypt,28.333333333333332,173
5/1/24,17,Accelerator,Sci-Fi City,5,49
5/1/24,17,Battlestar Galactica: CYLON,Sci-Fi City,13.75,274
5/1/24,17,Battlestar Galactica: HUMAN,Sci-Fi City,10,76
5/1/24,17,Canopy Flyer,The Lost World,29.583333333333332,304
5/1/24,17,Dino-Soarin,The Lost World,12.5,298
5/1/24,17,Enchanted Airways,Far Far Away,10,97
5/1/24,17,Jurassic Park Rapids Adventure,The Lost World,12.083333333333334,142
5/1/24,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,490
5/1/24,17,Magic Potion Spin,Far Far Away,5,17
5/1/24,17,Puss In Boots’ Giant Journey,Far Far Away,36.666666666666664,1299
5/1/24,17,Revenge of the Mummy,Ancient Egypt,5,123
5/1/24,17,Sesame Street Spaghetti Space Chase,New York,15,306
5/1/24,17,Shrek 4-D Adventure,Far Far Away,20,277
5/1/24,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,54
5/1/24,17,Treasure Hunters,Ancient Egypt,26.25,331
5/1/24,18,Accelerator,Sci-Fi City,5,16
5/1/24,18,Battlestar Galactica: CYLON,Sci-Fi City,11.25,429
5/1/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,5.833333333333333,33
5/1/24,18,Canopy Flyer,The Lost World,15.416666666666666,256
5/1/24,18,Dino-Soarin,The Lost World,5,95
5/1/24,18,Enchanted Airways,Far Far Away,10,105
5/1/24,18,Jurassic Park Rapids Adventure,The Lost World,5,94
5/1/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,392
5/1/24,18,Magic Potion Spin,Far Far Away,5,32
5/1/24,18,Puss In Boots’ Giant Journey,Far Far Away,26.666666666666668,312
5/1/24,18,Revenge of the Mummy,Ancient Egypt,5,106
5/1/24,18,Sesame Street Spaghetti Space Chase,New York,15,147
5/1/24,18,Shrek 4-D Adventure,Far Far Away,20,610
5/1/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,36
5/1/24,18,Treasure Hunters,Ancient Egypt,35,518
5/1/24,19,Accelerator,Sci-Fi City,0,57
5/1/24,19,Battlestar Galactica: CYLON,Sci-Fi City,0,118
5/1/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,0,52
5/1/24,19,Canopy Flyer,The Lost World,0,24
5/1/24,19,Dino-Soarin,The Lost World,0,86
5/1/24,19,Enchanted Airways,Far Far Away,0,36
5/1/24,19,Jurassic Park Rapids Adventure,The Lost World,0,30
5/1/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,0,10
5/1/24,19,Magic Potion Spin,Far Far Away,0,11
5/1/24,19,Puss In Boots’ Giant Journey,Far Far Away,0,98
5/1/24,19,Revenge of the Mummy,Ancient Egypt,0,139
5/1/24,19,Sesame Street Spaghetti Space Chase,New York,0,21
5/1/24,19,Shrek 4-D Adventure,Far Far Away,0,46
5/1/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0,99
5/1/24,19,Treasure Hunters,Ancient Egypt,0,21
6/1/24,10,Accelerator,Sci-Fi City,5,57
6/1/24,10,Battlestar Galactica: CYLON,Sci-Fi City,6.25,31
6/1/24,10,Battlestar Galactica: HUMAN,Sci-Fi City,5.833333333333333,36
6/1/24,10,Canopy Flyer,The Lost World,5,63
6/1/24,10,Dino-Soarin,The Lost World,5,63
6/1/24,10,Enchanted Airways,Far Far Away,5,31
6/1/24,10,Jurassic Park Rapids Adventure,The Lost World,5,23
6/1/24,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,438
6/1/24,10,Magic Potion Spin,Far Far Away,5,25
6/1/24,10,Puss In Boots’ Giant Journey,Far Far Away,5,19
6/1/24,10,Revenge of the Mummy,Ancient Egypt,5,141
6/1/24,10,Sesame Street Spaghetti Space Chase,New York,12.916666666666666,72
6/1/24,10,Shrek 4-D Adventure,Far Far Away,20,231
6/1/24,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,10,18
6/1/24,10,Treasure Hunters,Ancient Egypt,5,13
